sessionID,time,speaker,q_id,emotion,text
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:36:51 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:37:04 CDT 2017,U,RN5A,I,I did not know that 
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:37:04 CDT 2017,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:38:00 CDT 2017,U,RP5B,I,"I have good memory, but i am not good at taking exams "
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:38:00 CDT 2017,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:38:07 CDT 2017,U,EP1B,I,I make sure to eat regularly and stay active   Thanks for asking   Any suggestions on what else I can to do stay healthy? 
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:38:07 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:38:22 CDT 2017,U,RP6A,I,Sure 
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:38:22 CDT 2017,HG,RP6A,I,Even slight exercise can have huge lasting results. Did you know that people who exercise just 15 minutes a day have a 14% lower mortality rate? What are your thoughts on exercise?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:38:30 CDT 2017,U,RP2A,I,Yes please 
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:38:30 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:38:46 CDT 2017,U,RP2B,I,For my size yes  
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:38:46 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:39:09 CDT 2017,U,RP6B,I,I think exercise is vital for the psyche and physique  
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:39:09 CDT 2017,HG,RP6B,I,Is a tai chi exercise session something you would consider trying?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:39:13 CDT 2017,U,RP2C,I,I would love that  Thanks 
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:39:13 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:39:21 CDT 2017,U,CONCLTHANKS,I,Yes 
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:39:21 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:39:32 CDT 2017,U,EP3A,I,No I didnt but I do now 
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:39:32 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:39:37 CDT 2017,U,CONCLPRINT,I,Sure 
68jncativvvv9vsvmg1spg73hv,Thu Apr 06 11:39:37 CDT 2017,HG,CONCLPRINT,I,@END
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:39:53 CDT 2017,U,EP3B,SI,"All the time, its a condition of having one "
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:39:53 CDT 2017,HG,EP3B,SI,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:40:10 CDT 2017,U,EP3C,I,There are so many its hard to choose  
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:40:10 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:40:30 CDT 2017,U,EP4A,I,I think its a strong possibility  
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:40:30 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:41:12 CDT 2017,U,EP4B,I,I make sure to take deep breaths and always stay calm  
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:41:12 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:41:45 CDT 2017,U,RN5A,I,I assume its like yoga so yeah that sounds about right    
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:41:45 CDT 2017,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:42:34 CDT 2017,U,RP5B,I,Exceptional 
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:42:34 CDT 2017,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:42:57 CDT 2017,U,RP6A,I,"I think so, but there is only one way to find out!!    "
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:42:57 CDT 2017,HG,RP6A,I,Even slight exercise can have huge lasting results. Did you know that people who exercise just 15 minutes a day have a 14% lower mortality rate? What are your thoughts on exercise?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:43:10 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:43:28 CDT 2017,U,RP6B,I,I would like to see the numbers myself but that is an interesting statistic!  Thanks for the info 
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:43:28 CDT 2017,HG,RP6B,I,Is a tai chi exercise session something you would consider trying?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:43:32 CDT 2017,U,RP1A,I,"Well, and yourself?"
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:43:32 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:43:58 CDT 2017,U,CONCLTHANKS,I,"Depends on the amount of money it would cost, cause that sounds expensive  "
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:43:58 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:44:08 CDT 2017,U,EP1B,I,"I work out, run, and do sports "
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:44:08 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:45:03 CDT 2017,U,RP2A,I,Yes 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:45:03 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:45:06 CDT 2017,U,CONCLPRINT,I,"Of course, thanks for talking to me too! Sure! "
nkh8p7ueit2t97s5mpthijb539,Thu Apr 06 11:45:06 CDT 2017,HG,CONCLPRINT,I,@END
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:45:52 CDT 2017,U,RP2B,I,Somewhat 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:45:52 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:46:16 CDT 2017,U,RP2C,I,YEs 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:46:16 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:46:58 CDT 2017,U,EP3A,I,I did not 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:46:58 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:47:37 CDT 2017,U,EP3B,I,Yes 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:47:37 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:48:11 CDT 2017,U,EP3C,I,Preforming cardio 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:48:11 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:48:53 CDT 2017,U,EP4A,I,Yes 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:48:53 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:49:35 CDT 2017,U,EP4B,I,By doing sports 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:49:35 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:50:10 CDT 2017,U,EP5A,SI,No 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:50:10 CDT 2017,HG,EP5A,SI,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:50:31 CDT 2017,U,EP5B,I,I would say average 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:50:31 CDT 2017,HG,EP5B,I,Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:51:08 CDT 2017,U,EP7A,I,Excel in school 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:51:08 CDT 2017,HG,EP7A,I,Having physical activity in your life is one great way to promote happiness and avoid depression. How happy would you say you currently are?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:51:29 CDT 2017,U,EP7B,I,Pretty happy 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:51:29 CDT 2017,HG,EP7B,I,Practicing tai chi leads to improved happiness and a lower chance of depression. What do you think of that?
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:51:52 CDT 2017,U,CONCLTHANKS,I,I think its very cool 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:51:52 CDT 2017,HG,CONCLTHANKS,I,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:52:02 CDT 2017,U,CONCLPRINT,I,Yes 
c70492sm1f3t8fbae91iok1isc,Thu Apr 06 11:52:02 CDT 2017,HG,CONCLPRINT,I,@END
n8rmb4m6pqhbl7qjqqb1nldrdl,Sat Apr 08 12:47:15 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
6rp6ik8tklm7af2vpefpgirfo7,Sat Apr 08 12:48:10 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
7ik6kmao9hk2lacsjl7p8qjg1j,Sat Apr 08 12:48:12 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
n8rmb4m6pqhbl7qjqqb1nldrdl,Sat Apr 08 12:48:38 CDT 2017,U,RP1A,I,i am goog 
n8rmb4m6pqhbl7qjqqb1nldrdl,Sat Apr 08 12:48:38 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:50:35 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:50:36 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:50:42 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:50:46 CDT 2017,U,RP1A,I,im good 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:50:46 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:50:52 CDT 2017,U,RP1A,I,Fine  How are you? 
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:50:52 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:50:56 CDT 2017,U,RP1A,I,I m well   How are you?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:50:56 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:51:02 CDT 2017,U,EP1B,I,i weight train 6 days a week 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:51:02 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:51:05 CDT 2017,HG,INTRO,,"Hi, I am the health guru. How are you?"
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:51:13 CDT 2017,U,RP1A,I,Good 
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:51:13 CDT 2017,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:51:21 CDT 2017,U,EP1B,I,I sometimes walk and weight lift  
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:51:21 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:51:32 CDT 2017,U,EP1C,SI,no i am already on a training program that keeps me in shape 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:51:32 CDT 2017,HG,EP1C,SI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:51:45 CDT 2017,U,EP1C,SI,No  
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:51:45 CDT 2017,HG,EP1C,SI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:51:55 CDT 2017,U,EP1B,I,I workout at least once a week with a personal trainer then try to catch a spin class   I also try to eat well 
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:51:55 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:52:04 CDT 2017,U,EP1B,I,Watching what I eat as well as controlling the portion  I also exercise regularly  
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:52:04 CDT 2017,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:52:14 CDT 2017,U,EP1D,I,i would advise other people to get active and work out more often to live a healthy life style 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:52:14 CDT 2017,HG,EP1D,I,Did you know that practicing tai chi actively prevents obesity? What do you think about that?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:52:25 CDT 2017,U,RP2A,I,sure
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:52:25 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:52:34 CDT 2017,U,RP2A,I,Yes 
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:52:34 CDT 2017,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:52:41 CDT 2017,U,EP1D,I,Excercise often and eat healthy  
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:52:41 CDT 2017,HG,EP1D,I,Did you know that practicing tai chi actively prevents obesity? What do you think about that?
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:52:49 CDT 2017,U,EP2A,I,i think that is a very good thing 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:52:49 CDT 2017,HG,EP2A,I,"As I‘m sure you know, working out is a great way to build muscle. How strong would you say you are now?"
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:52:54 CDT 2017,U,RP2B,I,i do
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:52:54 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:52:59 CDT 2017,U,RP2B,I,Not really 
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:52:59 CDT 2017,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:53:04 CDT 2017,U,EP2A,I,I did not know that  
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:53:04 CDT 2017,HG,EP2A,I,"As I‘m sure you know, working out is a great way to build muscle. How strong would you say you are now?"
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:53:19 CDT 2017,U,RP2C,I,sure
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:53:19 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:53:24 CDT 2017,U,RP2C,I,Sure 
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:53:24 CDT 2017,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:53:30 CDT 2017,U,EP2B,I,Fairly strong 
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:53:30 CDT 2017,HG,EP2B,I,"Many exercises in tai chi help build muscle, which can make you look fit and in-shape. Did you know that tai chi can be done from the comfort of your own home at any convenient time and it‘s not strenuous?"
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:53:34 CDT 2017,U,EP2B,I,i would say i am a physically strong person 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:53:34 CDT 2017,HG,EP2B,I,"Many exercises in tai chi help build muscle, which can make you look fit and in-shape. Did you know that tai chi can be done from the comfort of your own home at any convenient time and it‘s not strenuous?"
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:53:47 CDT 2017,U,EP3A,I,I didn t know that
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:53:47 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:53:57 CDT 2017,U,EP3A,I,I didn t know that  
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:53:57 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:54:05 CDT 2017,U,EP3A,I,No 
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:54:05 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:54:11 CDT 2017,U,EP3B,I,yes 
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:54:11 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:54:20 CDT 2017,U,EP3B,SI,No 
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:54:20 CDT 2017,HG,EP3B,SI,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:54:40 CDT 2017,U,EP3B,I,Yes 
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:54:40 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:54:45 CDT 2017,U,EP3C,I,Get enough sleep and eat healthy 
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:54:45 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:54:49 CDT 2017,U,EP3C,I,"light to moderate exercise, healthy diet with lots of water"
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:54:49 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:54:55 CDT 2017,U,EP3A,I,that man benefit many people if it can be done at home 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:54:55 CDT 2017,HG,EP3A,I,Do you ever wonder about the condition of your heart?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:55:03 CDT 2017,U,EP4A,NI,No 
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:55:03 CDT 2017,HG,EP4A,NI,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:55:10 CDT 2017,U,EP4A,I,sure 
fi2fsm0ar3q8d825mshtpo3351,Sat Apr 08 12:55:10 CDT 2017,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:55:23 CDT 2017,U,EP3B,I,yes i sometimes wonder if my heart is 100 percent healthy 
1jgup2khv5plung29dds4neitr,Sat Apr 08 12:55:23 CDT 2017,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:55:29 CDT 2017,U,EP4B,I,I play video games 
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:55:29 CDT 2017,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:55:33 CDT 2017,U,EP3C,I,"Eating healthy, working out regularly, and reducing stress  "
if327t6o2t041e1q7vmgs15vu1,Sat Apr 08 12:55:33 CDT 2017,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
d2algnor5jlu3kjdug2se3psai,Sat Apr 08 12:55:50 CDT 2017,U,EP5A,SI,No 
